Núm,Projeto,Relator,Atribuído a,Prioridade,Gravidade,Freqüência,Versão do Produto,Categoria,Data de Envio,SO,Versão SO,Plataforma,Visibilidade,Atualizado,Resumo,Estado,Resolução,Corrigido na Versão
0002985,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002984,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002983,Desafio jMeter Project 1,Treinamento05,Treinamento05,normal,pequeno,às vezes,,Teste,2019-10-05,N/A,N/A,N/A,público,2019-10-05,Test registra Issue,atribuído,aberto,
0002982,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002981,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002980,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002979,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002978,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002977,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002976,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002975,Desafio jMeter Project 1,Treinamento10,emanuelle.menali,normal,grande,sempre,,Teste,2019-10-05,,,,público,2019-10-05,Resumo do Bug,atribuído,aberto,
0002974,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002973,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002972,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002971,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002970,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002969,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002968,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002967,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002966,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002965,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002964,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002963,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002962,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002961,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002960,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002958,Desafio jMeter Project 1,Treinamento07,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste do Hugo,novo,aberto,
0002959,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002957,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002956,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002955,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002954,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002952,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002953,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002951,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002950,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002949,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002948,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002947,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002946,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002945,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002944,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002943,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002942,Desafio jMeter Project 1,Treinamento07,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste do Hugo,novo,aberto,
0002941,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002940,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002939,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002938,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002937,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002936,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002935,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002934,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002933,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002932,Desafio jMeter Project 1,Treinamento02,,normal,recurso,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste resumo,novo,aberto,
0002931,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002930,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002929,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002928,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002927,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002926,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002925,Desafio jMeter Project 1,Treinamento09,,normal,pequeno,não se tentou,,General,2019-10-05,,,,público,2019-10-05,.amsd.asnm,novo,aberto,
0002924,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002923,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002922,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002921,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002920,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002919,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002918,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002917,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002916,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002915,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002914,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002913,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002912,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002911,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002910,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002909,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002908,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002907,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002906,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002905,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002904,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002903,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002902,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002901,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002900,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002899,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002898,Desafio jMeter Project 1,Treinamento13,,normal,obstáculo,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,gds,novo,aberto,
0002897,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002896,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002895,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002894,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002893,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002892,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002891,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002890,Desafio jMeter Project 1,Treinamento09,,normal,pequeno,não se tentou,,a,2019-10-05,,,,público,2019-10-05,klajkljadjas,novo,aberto,
0002889,Desafio jMeter Project 1,Treinamento09,,normal,obstáculo,sempre,,General,2019-10-05,,,,público,2019-10-05,|Treinamento BASE2 Testes Automatizados,novo,aberto,
0002888,Desafio jMeter Project 1,Treinamento13,emanuelle.menali,normal,obstáculo,aleatório,,Teste,2019-10-05,,,,público,2019-10-05,Teste Carol,atribuído,aberto,
0002887,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002886,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002885,Desafio jMeter Project 1,Treinamento09,,normal,pequeno,não se tentou,,General,2019-10-05,,,,público,2019-10-05,lkajsdklajslkdlas,novo,aberto,
0002884,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002883,Desafio jMeter Project 1,Treinamento07,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste do Hugo,novo,aberto,
0002882,Desafio jMeter Project 1,Treinamento06,emanuelle.menali,normal,travamento,às vezes,,Teste,2019-10-05,,,,público,2019-10-05,Resumo - Teste Automação - Treinamento Selenium,atribuído,aberto,
0002881,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002880,Desafio jMeter Project 1,Treinamento04,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,"Fale rapido: Casa suja, chão sujo",novo,aberto,
0002879,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002878,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
0002877,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002876,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002875,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002874,Desafio jMeter Project 1,Treinamento14,,normal,pequeno,não se tentou,,a,2019-10-05,,,,público,2019-10-05,xx,novo,aberto,
0002873,Desafio jMeter Project 1,Treinamento08,,normal,recurso,às vezes,,General,2019-10-05,,,,público,2019-10-05,Aqui é onde deve ser feito o resumo do texto,novo,aberto,
0002872,Desafio jMeter Project 1,Treinamento07,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste do Hugo,novo,aberto,
0002871,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002870,Desafio jMeter Project 1,Treinamento01,,normal,travamento,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Resumo do Paulo Thiago,novo,aberto,
0002869,Desafio jMeter Project 1,Treinamento14,,normal,pequeno,não se tentou,,a,2019-10-05,,,,público,2019-10-05,xxx,novo,aberto,
0002868,Desafio jMeter Project 1,Treinamento07,,normal,trivial,às vezes,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Teste do Hugo,novo,aberto,
0002867,Desafio jMeter Project 1,Treinamento14,,normal,pequeno,não se tentou,,a,2019-10-05,,,,público,2019-10-05,sdfs,novo,aberto,
0002866,Desafio jMeter Project 1,Treinamento14,,normal,pequeno,não se tentou,,a,2019-10-05,,,,público,2019-10-05,asdasd,novo,aberto,
0002865,Desafio jMeter Project 1,Treinamento14,,urgente,travamento,N/D,,a,2019-10-05,Windows,10,Desktop ,público,2019-10-05,Palavra escrita errada,novo,aberto,
0002864,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002863,Desafio jMeter Project 1,Treinamento11,,normal,pequeno,sempre,,7EI2PODHPN,2019-10-05,,,,público,2019-10-05,Projeto de teste,novo,aberto,
0002862,Desafio jMeter Project 1,Treinamento01,,normal,texto,sempre,,a,2019-10-05,,,,público,2019-10-05,Treinamento Selenium,novo,aberto,
